day,month,year,category,number of vehicles,number of sites
2,3,2020,1,129,1
2,3,2020,2,39988,1
2,3,2020,3,3440,1
2,3,2020,4,213,1
2,3,2020,5,849,1
2,3,2020,6,1723,1
2,3,2020,7,230,1
31,3,2020,1,9,1
31,3,2020,2,1432,1
31,3,2020,3,315,1
31,3,2020,4,22,1
31,3,2020,5,108,1
31,3,2020,6,363,1
31,3,2020,7,44,1
30,3,2020,1,13,1
30,3,2020,2,1432,1
30,3,2020,3,336,1
30,3,2020,4,31,1
30,3,2020,5,145,1
30,3,2020,6,337,1
30,3,2020,7,42,1
29,3,2020,1,4,1
29,3,2020,2,652,1
29,3,2020,3,80,1
29,3,2020,4,8,1
29,3,2020,5,17,1
29,3,2020,6,45,1
29,3,2020,7,14,1
27,3,2020,1,20,1
27,3,2020,2,2490,1
27,3,2020,3,464,1
27,3,2020,4,32,1
27,3,2020,5,179,1
27,3,2020,6,397,1
27,3,2020,7,66,1
28,3,2020,1,7,1
28,3,2020,2,1139,1
28,3,2020,3,214,1
28,3,2020,4,17,1
28,3,2020,5,45,1
28,3,2020,6,118,1
28,3,2020,7,20,1
26,3,2020,1,21,1
26,3,2020,2,2219,1
26,3,2020,3,435,1
26,3,2020,4,22,1
26,3,2020,5,192,1
26,3,2020,6,411,1
26,3,2020,7,68,1
25,3,2020,1,19,1
25,3,2020,2,2311,1
25,3,2020,3,439,1
25,3,2020,4,26,1
25,3,2020,5,178,1
25,3,2020,6,462,1
25,3,2020,7,76,1
24,3,2020,1,23,1
24,3,2020,2,2468,1
24,3,2020,3,504,1
24,3,2020,4,29,1
24,3,2020,5,169,1
24,3,2020,6,411,1
24,3,2020,7,60,1
23,3,2020,1,28,1
23,3,2020,2,2437,1
23,3,2020,3,491,1
23,3,2020,4,28,1
23,3,2020,5,182,1
23,3,2020,6,383,1
23,3,2020,7,48,1
22,3,2020,1,58,1
22,3,2020,2,1675,1
22,3,2020,3,151,1
22,3,2020,4,5,1
22,3,2020,5,19,1
22,3,2020,6,68,1
22,3,2020,7,9,1
21,3,2020,1,17,1
21,3,2020,2,2079,1
21,3,2020,3,318,1
21,3,2020,4,17,1
21,3,2020,5,55,1
21,3,2020,6,114,1
21,3,2020,7,51,1
20,3,2020,1,26,1
20,3,2020,2,2757,1
20,3,2020,3,487,1
20,3,2020,4,37,1
20,3,2020,5,172,1
20,3,2020,6,447,1
20,3,2020,7,59,1
19,3,2020,1,25,1
19,3,2020,2,2642,1
19,3,2020,3,555,1
19,3,2020,4,37,1
19,3,2020,5,209,1
19,3,2020,6,412,1
19,3,2020,7,64,1
18,3,2020,1,29,1
18,3,2020,2,2474,1
18,3,2020,3,468,1
18,3,2020,4,29,1
18,3,2020,5,131,1
18,3,2020,6,402,1
18,3,2020,7,79,1
17,3,2020,1,10,1
17,3,2020,2,1416,1
17,3,2020,3,181,1
17,3,2020,4,12,1
17,3,2020,5,68,1
17,3,2020,6,232,1
17,3,2020,7,26,1
16,3,2020,1,28,1
16,3,2020,2,2757,1
16,3,2020,3,455,1
16,3,2020,4,35,1
16,3,2020,5,172,1
16,3,2020,6,467,1
16,3,2020,7,50,1
15,3,2020,1,17,1
15,3,2020,2,1810,1
15,3,2020,3,143,1
15,3,2020,4,15,1
15,3,2020,5,22,1
15,3,2020,6,58,1
15,3,2020,7,28,1
14,3,2020,1,18,1
14,3,2020,2,2719,1
14,3,2020,3,352,1
14,3,2020,4,28,1
14,3,2020,5,72,1
14,3,2020,6,125,1
14,3,2020,7,54,1
12,3,2020,1,32,1
12,3,2020,2,3877,1
12,3,2020,3,571,1
12,3,2020,4,54,1
12,3,2020,5,218,1
12,3,2020,6,322,1
12,3,2020,7,79,1
13,3,2020,1,19,1
13,3,2020,2,3483,1
13,3,2020,3,543,1
13,3,2020,4,48,1
13,3,2020,5,159,1
13,3,2020,6,437,1
13,3,2020,7,60,1
11,3,2020,1,29,1
11,3,2020,2,3839,1
11,3,2020,3,566,1
11,3,2020,4,33,1
11,3,2020,5,154,1
11,3,2020,6,344,1
11,3,2020,7,61,1
10,3,2020,1,25,1
10,3,2020,2,3955,1
10,3,2020,3,584,1
10,3,2020,4,45,1
10,3,2020,5,167,1
10,3,2020,6,408,1
10,3,2020,7,55,1
9,3,2020,1,28,1
9,3,2020,2,3803,1
9,3,2020,3,559,1
9,3,2020,4,36,1
9,3,2020,5,163,1
9,3,2020,6,438,1
9,3,2020,7,40,1
7,3,2020,1,28,1
7,3,2020,2,3934,1
7,3,2020,3,383,1
7,3,2020,4,36,1
7,3,2020,5,69,1
7,3,2020,6,114,1
7,3,2020,7,53,1
6,3,2020,1,22,1
6,3,2020,2,4304,1
6,3,2020,3,597,1
6,3,2020,4,44,1
6,3,2020,5,188,1
6,3,2020,6,380,1
6,3,2020,7,52,1
5,3,2020,1,24,1
5,3,2020,2,4204,1
5,3,2020,3,612,1
5,3,2020,4,46,1
5,3,2020,5,222,1
5,3,2020,6,416,1
5,3,2020,7,71,1
4,3,2020,1,37,1
4,3,2020,2,4205,1
4,3,2020,3,604,1
4,3,2020,4,48,1
4,3,2020,5,208,1
4,3,2020,6,426,1
4,3,2020,7,55,1
3,3,2020,1,18,1
3,3,2020,2,3964,1
3,3,2020,3,591,1
3,3,2020,4,50,1
3,3,2020,5,151,1
3,3,2020,6,440,1
3,3,2020,7,85,1
2,3,2020,1,19,1
2,3,2020,2,3793,1
2,3,2020,3,573,1
2,3,2020,4,62,1
2,3,2020,5,185,1
2,3,2020,6,460,1
2,3,2020,7,56,1
1,3,2020,1,18,1
1,3,2020,2,2790,1
1,3,2020,3,223,1
1,3,2020,4,13,1
1,3,2020,5,29,1
1,3,2020,6,50,1
1,3,2020,7,13,1
31,3,2020,1,6,1
31,3,2020,2,1478,1
31,3,2020,3,394,1
31,3,2020,4,25,1
31,3,2020,5,124,1
31,3,2020,6,341,1
31,3,2020,7,27,1
30,3,2020,1,2,1
30,3,2020,2,1667,1
30,3,2020,3,483,1
30,3,2020,4,17,1
30,3,2020,5,98,1
30,3,2020,6,355,1
30,3,2020,7,37,1
29,3,2020,1,3,1
29,3,2020,2,946,1
29,3,2020,3,164,1
29,3,2020,4,20,1
29,3,2020,5,18,1
29,3,2020,6,95,1
29,3,2020,7,34,1
28,3,2020,1,10,1
28,3,2020,2,1515,1
28,3,2020,3,329,1
28,3,2020,4,25,1
28,3,2020,5,66,1
28,3,2020,6,145,1
28,3,2020,7,50,1
27,3,2020,1,20,1
27,3,2020,2,3447,1
27,3,2020,3,812,1
27,3,2020,4,32,1
27,3,2020,5,171,1
27,3,2020,6,386,1
27,3,2020,7,51,1
26,3,2020,1,17,1
26,3,2020,2,2923,1
26,3,2020,3,771,1
26,3,2020,4,29,1
26,3,2020,5,186,1
26,3,2020,6,443,1
26,3,2020,7,67,1
25,3,2020,1,11,1
25,3,2020,2,2820,1
25,3,2020,3,762,1
25,3,2020,4,30,1
25,3,2020,5,174,1
25,3,2020,6,413,1
25,3,2020,7,72,1
24,3,2020,1,8,1
24,3,2020,2,2892,1
24,3,2020,3,823,1
24,3,2020,4,25,1
24,3,2020,5,174,1
24,3,2020,6,397,1
24,3,2020,7,80,1
23,3,2020,1,8,1
23,3,2020,2,3056,1
23,3,2020,3,758,1
23,3,2020,4,25,1
23,3,2020,5,144,1
23,3,2020,6,426,1
23,3,2020,7,66,1
22,3,2020,1,74,1
22,3,2020,2,3233,1
22,3,2020,3,535,1
22,3,2020,4,16,1
22,3,2020,5,54,1
22,3,2020,6,104,1
22,3,2020,7,38,1
21,3,2020,1,8,1
21,3,2020,2,2852,1
21,3,2020,3,568,1
21,3,2020,4,35,1
21,3,2020,5,108,1
21,3,2020,6,187,1
21,3,2020,7,83,1
20,3,2020,1,21,1
20,3,2020,2,3716,1
20,3,2020,3,916,1
20,3,2020,4,31,1
20,3,2020,5,192,1
20,3,2020,6,447,1
20,3,2020,7,77,1
19,3,2020,1,9,1
19,3,2020,2,3326,1
19,3,2020,3,830,1
19,3,2020,4,22,1
19,3,2020,5,175,1
19,3,2020,6,493,1
19,3,2020,7,51,1
18,3,2020,1,12,1
18,3,2020,2,3405,1
18,3,2020,3,856,1
18,3,2020,4,28,1
18,3,2020,5,182,1
18,3,2020,6,452,1
18,3,2020,7,63,1
17,3,2020,1,7,1
17,3,2020,2,2526,1
17,3,2020,3,398,1
17,3,2020,4,24,1
17,3,2020,5,49,1
17,3,2020,6,237,1
17,3,2020,7,50,1
15,3,2020,1,21,1
15,3,2020,2,3662,1
15,3,2020,3,533,1
15,3,2020,4,32,1
15,3,2020,5,64,1
15,3,2020,6,114,1
15,3,2020,7,35,1
16,3,2020,1,9,1
16,3,2020,2,3611,1
16,3,2020,3,872,1
16,3,2020,4,27,1
16,3,2020,5,169,1
16,3,2020,6,392,1
16,3,2020,7,51,1
13,3,2020,1,20,1
13,3,2020,2,5264,1
13,3,2020,3,1126,1
13,3,2020,4,39,1
13,3,2020,5,209,1
13,3,2020,6,470,1
13,3,2020,7,79,1
14,3,2020,1,11,1
14,3,2020,2,3923,1
14,3,2020,3,724,1
14,3,2020,4,30,1
14,3,2020,5,112,1
14,3,2020,6,223,1
14,3,2020,7,86,1
12,3,2020,1,10,1
12,3,2020,2,5156,1
12,3,2020,3,1159,1
12,3,2020,4,22,1
12,3,2020,5,205,1
12,3,2020,6,462,1
12,3,2020,7,39,1
10,3,2020,1,6,1
10,3,2020,2,4920,1
10,3,2020,3,1142,1
10,3,2020,4,29,1
10,3,2020,5,207,1
10,3,2020,6,404,1
10,3,2020,7,49,1
9,3,2020,1,12,1
9,3,2020,2,5128,1
9,3,2020,3,1140,1
9,3,2020,4,37,1
9,3,2020,5,172,1
9,3,2020,6,383,1
9,3,2020,7,49,1
8,3,2020,1,19,1
8,3,2020,2,5805,1
8,3,2020,3,768,1
8,3,2020,4,37,1
8,3,2020,5,52,1
8,3,2020,6,103,1
8,3,2020,7,49,1
7,3,2020,1,18,1
7,3,2020,2,5170,1
7,3,2020,3,927,1
7,3,2020,4,59,1
7,3,2020,5,129,1
7,3,2020,6,143,1
7,3,2020,7,105,1
6,3,2020,1,23,1
6,3,2020,2,6797,1
6,3,2020,3,1281,1
6,3,2020,4,49,1
6,3,2020,5,215,1
6,3,2020,6,429,1
6,3,2020,7,90,1
5,3,2020,1,25,1
5,3,2020,2,5730,1
5,3,2020,3,1180,1
5,3,2020,4,35,1
5,3,2020,5,215,1
5,3,2020,6,490,1
5,3,2020,7,56,1
4,3,2020,1,18,1
4,3,2020,2,5469,1
4,3,2020,3,1132,1
4,3,2020,4,35,1
4,3,2020,5,220,1
4,3,2020,6,464,1
4,3,2020,7,60,1
3,3,2020,1,25,1
3,3,2020,2,5122,1
3,3,2020,3,1065,1
3,3,2020,4,36,1
3,3,2020,5,212,1
3,3,2020,6,445,1
3,3,2020,7,78,1
2,3,2020,1,10,1
2,3,2020,2,5124,1
2,3,2020,3,1175,1
2,3,2020,4,37,1
2,3,2020,5,193,1
2,3,2020,6,409,1
2,3,2020,7,51,1
1,3,2020,1,12,1
1,3,2020,2,5561,1
1,3,2020,3,777,1
1,3,2020,4,40,1
1,3,2020,5,59,1
1,3,2020,6,85,1
1,3,2020,7,53,1
31,3,2020,1,0,1
31,3,2020,2,1816,1
31,3,2020,3,340,1
31,3,2020,4,13,1
31,3,2020,5,56,1
31,3,2020,6,29,1
31,3,2020,7,26,1
30,3,2020,1,0,1
30,3,2020,2,1822,1
30,3,2020,3,426,1
30,3,2020,4,9,1
30,3,2020,5,72,1
30,3,2020,6,37,1
30,3,2020,7,38,1
29,3,2020,1,6,1
29,3,2020,2,1049,1
29,3,2020,3,119,1
29,3,2020,4,7,1
29,3,2020,5,17,1
29,3,2020,6,9,1
29,3,2020,7,24,1
28,3,2020,1,3,1
28,3,2020,2,1938,1
28,3,2020,3,319,1
28,3,2020,4,9,1
28,3,2020,5,41,1
28,3,2020,6,21,1
28,3,2020,7,54,1
27,3,2020,1,14,1
27,3,2020,2,3526,1
27,3,2020,3,648,1
27,3,2020,4,16,1
27,3,2020,5,115,1
27,3,2020,6,46,1
27,3,2020,7,56,1
26,3,2020,1,11,1
26,3,2020,2,3062,1
26,3,2020,3,611,1
26,3,2020,4,12,1
26,3,2020,5,109,1
26,3,2020,6,54,1
26,3,2020,7,47,1
25,3,2020,1,6,1
25,3,2020,2,2854,1
25,3,2020,3,638,1
25,3,2020,4,9,1
25,3,2020,5,97,1
25,3,2020,6,50,1
25,3,2020,7,43,1
23,3,2020,1,11,1
23,3,2020,2,2930,1
23,3,2020,3,683,1
23,3,2020,4,12,1
23,3,2020,5,88,1
23,3,2020,6,31,1
23,3,2020,7,67,1
22,3,2020,1,32,1
22,3,2020,2,3298,1
22,3,2020,3,262,1
22,3,2020,4,7,1
22,3,2020,5,29,1
22,3,2020,6,9,1
22,3,2020,7,23,1
21,3,2020,1,3,1
21,3,2020,2,2986,1
21,3,2020,3,516,1
21,3,2020,4,21,1
21,3,2020,5,44,1
21,3,2020,6,28,1
21,3,2020,7,44,1
20,3,2020,1,11,1
20,3,2020,2,3634,1
20,3,2020,3,746,1
20,3,2020,4,22,1
20,3,2020,5,103,1
20,3,2020,6,69,1
20,3,2020,7,53,1
19,3,2020,1,5,1
19,3,2020,2,3517,1
19,3,2020,3,694,1
19,3,2020,4,15,1
19,3,2020,5,115,1
19,3,2020,6,50,1
19,3,2020,7,55,1
18,3,2020,1,9,1
18,3,2020,2,3360,1
18,3,2020,3,623,1
18,3,2020,4,11,1
18,3,2020,5,108,1
18,3,2020,6,39,1
18,3,2020,7,51,1
17,3,2020,1,4,1
17,3,2020,2,2453,1
17,3,2020,3,258,1
17,3,2020,4,8,1
17,3,2020,5,20,1
17,3,2020,6,19,1
17,3,2020,7,22,1
16,3,2020,1,4,1
16,3,2020,2,3835,1
16,3,2020,3,650,1
16,3,2020,4,15,1
16,3,2020,5,94,1
16,3,2020,6,40,1
16,3,2020,7,46,1
15,3,2020,1,24,1
15,3,2020,2,3306,1
15,3,2020,3,279,1
15,3,2020,4,7,1
15,3,2020,5,21,1
15,3,2020,6,8,1
15,3,2020,7,32,1
14,3,2020,1,2,1
14,3,2020,2,3633,1
14,3,2020,3,512,1
14,3,2020,4,12,1
14,3,2020,5,60,1
14,3,2020,6,18,1
14,3,2020,7,49,1
13,3,2020,1,3,1
13,3,2020,2,4545,1
13,3,2020,3,744,1
13,3,2020,4,23,1
13,3,2020,5,126,1
13,3,2020,6,56,1
13,3,2020,7,37,1
12,3,2020,1,2,1
12,3,2020,2,4758,1
12,3,2020,3,807,1
12,3,2020,4,25,1
12,3,2020,5,141,1
12,3,2020,6,43,1
12,3,2020,7,36,1
11,3,2020,1,2,1
11,3,2020,2,4634,1
11,3,2020,3,812,1
11,3,2020,4,17,1
11,3,2020,5,142,1
11,3,2020,6,42,1
11,3,2020,7,32,1
10,3,2020,1,4,1
10,3,2020,2,4918,1
10,3,2020,3,894,1
10,3,2020,4,23,1
10,3,2020,5,126,1
10,3,2020,6,40,1
10,3,2020,7,46,1
9,3,2020,1,0,1
9,3,2020,2,4790,1
9,3,2020,3,741,1
9,3,2020,4,14,1
9,3,2020,5,97,1
9,3,2020,6,47,1
9,3,2020,7,36,1
7,3,2020,1,8,1
7,3,2020,2,4585,1
7,3,2020,3,528,1
7,3,2020,4,13,1
7,3,2020,5,63,1
7,3,2020,6,26,1
7,3,2020,7,55,1
6,3,2020,1,7,1
6,3,2020,2,5503,1
6,3,2020,3,840,1
6,3,2020,4,24,1
6,3,2020,5,105,1
6,3,2020,6,42,1
6,3,2020,7,44,1
5,3,2020,1,1,1
5,3,2020,2,4858,1
5,3,2020,3,718,1
5,3,2020,4,25,1
5,3,2020,5,118,1
5,3,2020,6,43,1
5,3,2020,7,57,1
4,3,2020,1,1,1
4,3,2020,2,4828,1
4,3,2020,3,846,1
4,3,2020,4,18,1
4,3,2020,5,103,1
4,3,2020,6,52,1
4,3,2020,7,45,1
3,3,2020,1,2,1
3,3,2020,2,4818,1
3,3,2020,3,880,1
3,3,2020,4,25,1
3,3,2020,5,149,1
3,3,2020,6,29,1
3,3,2020,7,25,1
2,3,2020,1,0,1
2,3,2020,2,4648,1
2,3,2020,3,759,1
2,3,2020,4,22,1
2,3,2020,5,143,1
2,3,2020,6,27,1
2,3,2020,7,37,1
